ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
4525,13761,0.1390319258496395,1.0,0.7029950083194676,23,13,1434,5,2,8,10529,-0.4310344827586206,1.0,0.6666666666666666,0.2758620689655172,0.3732106040129017,0.3732106040129017,F71-woolfel@apache.org,F3-NA,F15-NA,REC_CATCH_EXCEPTION,STYLE,close
4525,13761,0.1390319258496395,1.0,0.8768718801996672,23,13,1434,5,3,8,220,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3732106040129017,0.3732106040129017,F71-fschumacher@apache.org,F3-NA,F15-NA,UC_USELESS_CONDITION,STYLE,close
4525,13761,0.1390319258496395,1.0,0.8627287853577371,23,13,1434,5,3,8,10529,0.4838709677419355,0.0,0.6666666666666666,0.7419354838709677,0.1312129032990832,0.1312129032990832,F71-woolfel@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,open
3123,10273,0.675,0.8333333333333334,0.5688311688311688,19,24,21,45,3,21,8944,0.0,0.5,1.0,0.5,0.1169671201814059,0.1169671201814059,F71-fschumacher@apache.org,F3-String,F15-NA,NM_CONFUSING,BAD_PRACTICE,close
3123,10273,0.675,1.0,0.1272727272727272,19,24,21,45,3,21,8944,0.6885245901639344,0.0,1.0,0.8442622950819673,0.3732106040129017,0.3732106040129017,F71-fschumacher@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
1884,7725,0.4722222222222222,1.0,0.55,1,24,52,45,3,21,4493,0.6885245901639344,0.0,1.0,0.8442622950819673,0.3732106040129017,0.3732106040129017,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3123,10273,0.2189973614775725,1.0,0.0894160583941605,40,24,531,45,3,21,10529,0.6885245901639344,0.0,1.0,0.8442622950819673,0.3732106040129017,0.3732106040129017,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4290,13509,0.4832214765100671,1.0,0.1330798479087452,19,24,327,45,3,21,10337,0.6885245901639344,0.0,1.0,0.8442622950819673,0.3732106040129017,0.3732106040129017,F71-fschumacher@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3576,11856,0.5838926174496645,0.8333333333333334,0.7554744525547445,21,24,264,45,3,21,8624,0.0,-0.5,0.0,0.5,0.1169671201814059,0.1169671201814059,F71-fschumacher@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
3576,11856,0.5838926174496645,1.0,0.1642335766423357,21,24,264,45,3,21,8624,0.6885245901639344,0.0,0.0,0.8442622950819673,0.3732106040129017,0.3732106040129017,F71-fschumacher@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
