ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
1620,10814,0.4042553191489361,1.0,0.5135135135135135,4,44,52,887,2,17,8468,-0.5714285714285714,0.0,-1.0,0.2142857142857142,0.141524205324399,0.141524205324399,F71-jbellis@apache.org,F3-NA,F15-NA,MS_MUTABLE_COLLECTION_PKGPROTECT,MALICIOUS_CODE,open
1620,10814,0.4042553191489361,0.6,0.9594594594594594,4,44,52,887,2,17,8571,-0.3611111111111111,-1.0,-1.0,0.3055555555555556,0.2314909314373225,0.2314909314373225,F71-jbellis@apache.org,F3-NA,F15-NA,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,BAD_PRACTICE,open
848,6533,0.1627906976744186,0.1363636363636363,0.6347305389221557,8,44,140,887,1,17,4290,-0.6601941747572816,-1.0,-1.0,0.1553398058252427,0.0001589727162699383,0.0001589727162699383,F71-brandonwilliams@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,open
848,6533,0.1627906976744186,1.0,0.8922155688622755,8,44,140,887,2,17,4290,-0.5,-1.0,-1.0,0.25,0.2314909314373225,0.2314909314373225,F71-brandonwilliams@apache.org,F3-NA,F15-NA,EQ_COMPARETO_USE_OBJECT_EQUALS,BAD_PRACTICE,open
484,4653,0.1111111111111111,0.8,0.9959514170040484,24,44,613,887,2,17,5860,-0.5789473684210527,-1.0,-1.0,0.1578947368421052,0.089737984519044,0.089737984519044,F71-xedin@apache.org,F3-NA,F15-NA,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,STYLE,open
744,5999,0.1047297297297297,1.0,0.5514511873350924,37,44,485,887,2,17,10092,-0.941747572815534,-1.0,-1.0,0.029126213592233,0.089737984519044,0.089737984519044,F71-johan@apache.org,F3-NA,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
1991,12664,0.3541666666666667,1.0,1.1168831168831168,10,69,31,85,3,10,10421,-0.7,-0.5,-1.0,0.15,0.2314909314373225,0.2314909314373225,F71-jbellis@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
1991,12664,0.3541666666666667,1.0,0.8441558441558441,10,69,31,85,3,10,4660,-0.5714285714285714,-1.0,-1.0,0.1428571428571428,0.089737984519044,0.089737984519044,F71-aleksey@apache.org,F3-NA,F15-NA,PZLA_PREFER_ZERO_LENGTH_ARRAYS,STYLE,open
868,6607,0.180722891566265,1.0,0.8303571428571429,18,69,69,85,3,10,3823,-0.5714285714285714,-1.0,-1.0,0.1428571428571428,0.089737984519044,0.089737984519044,F71-jbellis@apache.org,F3-NA,F15-NA,PZLA_PREFER_ZERO_LENGTH_ARRAYS,STYLE,open
0,2243,0.04,1.0,1.3384615384615384,2,13,0,0,3,2,11532,-0.7,-0.5,-1.0,0.15,0.2314909314373225,0.2314909314373225,,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
