ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
3608,11455,0.2550335570469799,1.0,0.1981132075471698,14,24,50,2,3,21,4950,0.6666666666666666,0.0,-0.3333333333333333,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3304,10273,1.096774193548387,1.0,0.4520547945205479,2,24,135,2,3,21,10915,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3304,10273,0.675,1.0,0.1272727272727272,19,24,21,2,3,21,9330,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3304,10273,0.5166666666666667,1.0,0.3660714285714285,4,24,12,2,3,21,9648,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
1831,7336,0.1826923076923076,1.0,0.3051948051948052,25,24,92,2,3,21,4490,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4471,13509,0.4832214765100671,1.0,0.1330798479087452,19,24,327,2,3,21,10723,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4408,13326,0.58,1.0,0.4111111111111111,3,24,130,2,3,21,10480,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3757,11856,0.5838926174496645,1.0,0.1642335766423357,21,24,264,2,3,21,9010,0.6666666666666666,0.0,0.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4706,13761,1.079646017699115,1.0,0.1698841698841698,17,12,295,0,3,7,10915,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-jsalvata@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4566,13654,1.76,0.6666666666666666,3.2658227848101267,6,12,140,0,3,7,10433,-0.1,-0.5,-1.0,0.45,0.0957247003602361,0.0957247003602361,F71-jsalvata@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
4566,13654,1.76,0.8333333333333334,3.1012658227848102,6,12,140,0,3,7,10915,-0.1,-0.5,-1.0,0.45,0.0957247003602361,0.0957247003602361,F71-jsalvata@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
