ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
2697,11455,0.2550335570469799,1.0,0.1981132075471698,14,24,140,18,3,22,3038,0.7627118644067796,0.0,-0.3333333333333333,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
2393,10273,0.63,0.8333333333333334,0.5651595744680851,19,24,590,18,3,22,7418,0.0,0.5,1.0,0.5,0.0837600739859955,0.0837600739859955,F71-mstover1@apache.org,F3-String,F15-NA,NM_CONFUSING,BAD_PRACTICE,close
2393,10273,0.2213333333333333,1.0,0.088235294117647,40,24,529,18,3,22,9003,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
920,7336,0.1826923076923076,1.0,0.3051948051948052,25,24,57,18,3,22,2578,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3497,13326,0.6226415094339622,1.0,0.696969696969697,2,24,147,18,1,22,3119,0.3269230769230769,1.0,1.0,0.6538461538461539,1.6734601821037333e-05,1.6734601821037333e-05,F71-sebb@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,close
3497,13326,0.6226415094339622,1.0,0.3737373737373737,2,24,147,18,3,22,8568,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
2846,11856,0.6214285714285714,1.0,0.1679389312977099,21,24,219,18,3,22,7098,0.7627118644067796,0.0,0.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
1639,8467,0.7399103139013453,1.0,0.1273148148148148,30,27,399,27,3,23,9003,0.7627118644067796,0.0,-0.75,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-thads@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
1727,8720,0.5957446808510638,1.0,0.2971428571428571,17,27,72,27,3,23,9003,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-thads@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3532,13405,0.2702702702702703,1.0,0.1768953068592057,23,27,349,27,3,23,8647,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-thads@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
1235,7860,0.5,1.0,0.1573770491803278,15,27,388,27,3,23,7840,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3009,11965,0.8095238095238095,1.0,0.2734375,7,27,220,27,3,23,7207,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
18,4785,0.3021978021978022,1.0,0.1333333333333333,19,15,3,158,3,9,27,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-pmouawad@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
2067,9736,0.2247838616714697,1.0,0.3729166666666667,30,15,528,158,3,9,5516,0.0,1.0,0.3333333333333333,0.5,0.0837600739859955,0.0837600739859955,F71-sebb@apache.org,F3-NA,F15-NA,DE_MIGHT_IGNORE,BAD_PRACTICE,close
2067,9736,0.2247838616714697,1.0,0.0958333333333333,30,15,528,158,3,9,8811,0.7627118644067796,0.0,0.3333333333333333,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-mstover1@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
2185,10183,0.3785046728971962,1.0,0.2083333333333333,30,15,266,158,3,9,6488,0.7627118644067796,0.0,1.0,0.8813559322033898,0.3518318831535469,0.3518318831535469,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
2185,10182,0.4947807933194154,1.0,0.8157248157248157,37,36,1014,48,3,13,9003,0.4666666666666667,0.0,0.3333333333333333,0.7333333333333333,0.0507433447509164,0.0507433447509164,F71-woolfel@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,open
2036,9655,1.0359712230215827,1.0,0.2192556634304207,31,36,104,48,2,13,3707,1.0,1.0,1.0,1.0,0.0394444444444444,0.0394444444444444,F71-sebb@apache.org,F3-NA,F15-NA,DC_PARTIALLY_CONSTRUCTED,MT_CORRECTNESS,close
2185,10182,0.3509615384615384,1.0,0.978827361563518,15,66,212,83,2,17,8590,1.0,1.0,1.0,1.0,0.0394444444444444,0.0394444444444444,F71-woolfel@apache.org,F3-NA,F15-NA,DC_PARTIALLY_CONSTRUCTED,MT_CORRECTNESS,close
423,6455,0.8717948717948718,1.0,0.5432098765432098,3,66,2,83,3,17,9286,0.3333333333333333,-1.0,0.3333333333333333,0.6666666666666666,1.6734601821037333e-05,1.6734601821037333e-05,F71-sebb@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,open
423,6455,0.8717948717948718,1.0,0.7283950617283951,3,66,2,83,3,17,9286,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.6734601821037333e-05,1.6734601821037333e-05,F71-sebb@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,close
423,6455,0.7777777777777778,1.0,0.6527777777777778,2,66,19,83,3,17,9286,0.3333333333333333,1.0,1.0,0.6666666666666666,1.6734601821037333e-05,1.6734601821037333e-05,F71-sebb@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,close
423,6455,0.7777777777777778,1.0,0.875,2,66,19,83,3,17,9286,0.3333333333333333,1.0,1.0,0.6666666666666666,1.6734601821037333e-05,1.6734601821037333e-05,F71-sebb@apache.org,F3-NA,F15-NA,DM_CONVERT_CASE,I18N,close
3795,13761,0.2584745762711864,0.6666666666666666,0.5958702064896755,28,8,565,14,2,8,8315,-0.2727272727272727,1.0,0.2,0.3636363636363636,0.1653681910833421,0.1653681910833421,F71-mstover1@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,close
