ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
79,3770,0.53125,1.0,0.6607142857142857,3,59,39,40,3,35,599,-0.1809523809523809,0.0,-1.0,0.3714285714285714,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
1638,16685,0.5681818181818182,1.0,0.70042194092827,7,61,114,21,2,52,19670,-0.4202898550724637,0.0,1.0,0.2753623188405797,0.3215744711260823,0.3215744711260823,F71-shaie@apache.org,F3-NA,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,close
475,6742,0.7714285714285715,1.0,0.5,1,61,61,21,3,52,19985,-0.1489361702127659,0.0,1.0,0.425531914893617,0.6316571022766239,0.6316571022766239,F71-chrism@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
27,3381,0.1741293532338308,0.3846153846153846,0.2757352941176471,5,27,229,1080,2,10,210,-0.5684210526315789,1.0,1.0,0.1894736842105263,0.1710660097389952,0.1710660097389952,F71-mikemccand@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
27,3381,0.1741293532338308,0.4102564102564102,0.2794117647058823,5,27,229,1080,2,10,210,-0.5684210526315789,1.0,1.0,0.1894736842105263,0.1710660097389952,0.1710660097389952,F71-mikemccand@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
27,3381,0.1741293532338308,0.1346153846153846,0.2555147058823529,5,27,229,1080,3,10,210,-0.0985915492957746,1.0,1.0,0.380281690140845,0.6316571022766239,0.6316571022766239,F71-mikemccand@apache.org,F3-NA,F15-NA,FE_FLOATING_POINT_EQUALITY,STYLE,close
27,3381,0.1553398058252427,1.0,0.2631578947368421,7,27,102,1080,3,10,210,-0.1489361702127659,0.0,1.0,0.425531914893617,0.6316571022766239,0.6316571022766239,F71-mikemccand@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
5,3207,0.3616071428571428,1.0,0.1989100817438692,6,27,316,1080,3,10,210,-0.1809523809523809,0.0,1.0,0.3714285714285714,0.2291872982021614,0.2291872982021614,F71-mikemccand@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,close
27,3381,0.244663382594417,1.0,0.451505016722408,19,27,3,1080,2,10,210,1.0,1.0,1.0,1.0,0.4650724726145331,0.4650724726145331,F71-mikemccand@apache.org,F3-NA,F15-NA,NP_GUARANTEED_DEREF_ON_EXCEPTION_PATH,CORRECTNESS,close
27,3381,0.244663382594417,1.0,0.4534559643255295,19,27,3,1080,2,10,210,1.0,1.0,1.0,1.0,0.4650724726145331,0.4650724726145331,F71-mikemccand@apache.org,F3-NA,F15-NA,NP_GUARANTEED_DEREF_ON_EXCEPTION_PATH,CORRECTNESS,close
27,3381,0.244663382594417,1.0,0.3322185061315496,19,27,3,1080,3,10,210,-0.24,0.0,1.0,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-mikemccand@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
27,3381,0.244663382594417,1.0,0.3333333333333333,19,27,3,1080,3,10,210,-0.1809523809523809,0.0,1.0,0.3714285714285714,0.2291872982021614,0.2291872982021614,F71-mikemccand@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,close
27,3381,0.3333333333333333,1.0,0.4342105263157895,6,27,53,1080,3,10,210,-0.1809523809523809,0.0,1.0,0.3714285714285714,0.2291872982021614,0.2291872982021614,F71-mikemccand@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,close
312,5588,0.4753086419753086,0.6353383458646616,0.3099630996309963,5,7,35,76,3,3,2417,0.3950617283950617,1.0,1.0,0.6790123456790124,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-String,F15-NA,UPM_UNCALLED_PRIVATE_METHOD,PERFORMANCE,close
1028,11230,0.1854545454545454,1.0,0.158311345646438,5,30,285,3,3,7,8059,-0.1489361702127659,0.0,-1.0,0.425531914893617,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
89,3861,0.4365079365079365,1.0,0.1598173515981735,5,20,371,921,2,14,690,-0.5684210526315789,1.0,1.0,0.1894736842105263,0.1710660097389952,0.1710660097389952,F71-mikemccand@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
89,3861,0.4365079365079365,1.0,0.2191780821917808,5,20,371,921,2,14,690,-0.081081081081081,1.0,1.0,0.4054054054054054,0.2537610231174718,0.2537610231174718,F71-mikemccand@apache.org,F3-NA,F15-NA,EQ_COMPARETO_USE_OBJECT_EQUALS,BAD_PRACTICE,close
411,6197,0.4836415362731152,1.0,0.92974527526705,13,20,1244,921,3,14,3036,-0.2313725490196078,-1.0,-0.7142857142857143,0.3176470588235294,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
411,6197,0.4836415362731152,1.0,0.7082990961380444,13,20,1244,921,3,14,3036,-0.3061224489795918,-1.0,-0.7142857142857143,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
411,6197,0.4836415362731152,1.0,0.6047658175842235,13,20,1244,921,3,14,3036,-0.3061224489795918,0.0,-0.7142857142857143,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
411,6197,0.4836415362731152,1.0,0.7103533278553821,13,20,1244,921,1,14,2595,-0.6666666666666666,-1.0,-0.7142857142857143,0.1666666666666666,0.4650724726145331,0.4650724726145331,F71-rmuir@apache.org,F3-NA,F15-NA,DMI_INVOKING_TOSTRING_ON_ARRAY,CORRECTNESS,open
5,3207,0.2780898876404494,1.0,0.5747126436781609,6,14,912,3,2,2,8472,-0.4479166666666667,0.0,-1.0,0.2083333333333333,0.2291872982021614,0.2291872982021614,F71-shaie@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC,PERFORMANCE,open
838,9192,0.0644468313641246,1.0,0.0632911392405063,22,42,83,5,3,6,6592,-0.1489361702127659,0.0,-1.0,0.425531914893617,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
838,9192,0.0644468313641246,1.0,0.6862567811934901,22,42,83,5,2,6,6592,-0.4479166666666667,0.0,-1.0,0.2083333333333333,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC,PERFORMANCE,open
404,6129,0.8,0.5,0.902439024390244,2,17,30,13,3,17,3026,-0.4913793103448275,-1.0,-1.0,0.1896551724137931,0.6316571022766239,0.6316571022766239,F71-mikemccand@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
242,5041,0.3108348134991119,1.0,0.9156355455568054,9,17,1218,13,3,17,3026,-0.2313725490196078,-1.0,-1.0,0.3176470588235294,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
242,5041,0.3108348134991119,1.0,0.6917885264341957,9,17,1218,13,3,17,3026,-0.4913793103448275,-1.0,-1.0,0.1896551724137931,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
242,5041,0.3108348134991119,1.0,0.749156355455568,9,17,1218,13,3,17,3026,-0.3061224489795918,-1.0,-1.0,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
242,5041,0.3108348134991119,1.0,0.688413948256468,9,17,1218,13,3,17,3026,-0.3061224489795918,-1.0,-1.0,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
242,5041,0.3108348134991119,1.0,0.547806524184477,9,17,1218,13,3,17,3026,-0.3061224489795918,-1.0,-1.0,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
242,5041,0.3108348134991119,1.0,0.5354330708661418,9,17,1218,13,3,17,3026,-0.3061224489795918,-1.0,-1.0,0.2448979591836734,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
242,5041,0.3108348134991119,1.0,0.6895388076490439,9,17,1218,13,1,17,2595,-0.6666666666666666,-1.0,-1.0,0.1666666666666666,0.4650724726145331,0.4650724726145331,F71-rmuir@apache.org,F3-NA,F15-NA,DMI_INVOKING_TOSTRING_ON_ARRAY,CORRECTNESS,open
214,4860,0.1425339366515837,1.0,0.088724584103512,13,57,12,622,3,21,1974,-0.1489361702127659,0.0,1.0,0.425531914893617,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
221,4924,0.1234817813765182,0.2196969696969697,0.1709072217938833,10,57,1160,622,2,21,36,-0.4913793103448275,-1.0,-1.0,0.1896551724137931,0.6316571022766239,0.6316571022766239,F71-jpountz@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
253,5126,0.1391076115485564,0.08,0.8993839835728953,11,57,452,622,2,21,1955,-0.4913793103448275,-1.0,-1.0,0.1896551724137931,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
18,3301,0.1524390243902439,1.0,0.5721153846153846,7,13,167,874,3,5,130,-0.24,0.0,0.6,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,open
18,3301,0.1524390243902439,1.0,0.6346153846153846,7,13,167,874,3,5,130,-0.24,0.0,0.6,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
18,3301,0.1524390243902439,1.0,0.6923076923076923,7,13,167,874,3,5,130,-0.24,0.0,0.6,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
18,3301,0.1524390243902439,1.0,0.75,7,13,167,874,3,5,130,-0.24,0.0,0.6,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
18,3301,0.1524390243902439,1.0,0.8076923076923077,7,13,167,874,3,5,130,-0.24,0.0,0.6,0.3127272727272727,0.2291872982021614,0.2291872982021614,F71-rmuir@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
1028,11236,0.1783783783783784,1.0,0.8647812638091029,4,97,2147,39,3,44,8667,-0.2313725490196078,-1.0,-1.0,0.3176470588235294,0.6316571022766239,0.6316571022766239,F71-shaie@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1028,11236,0.1783783783783784,1.0,0.895271763146266,4,97,2147,39,3,44,6021,-0.2313725490196078,-1.0,-1.0,0.3176470588235294,0.6316571022766239,0.6316571022766239,F71-rmuir@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1028,11236,0.1783783783783784,1.0,0.8413610251878038,4,97,2147,39,3,44,8667,-0.2313725490196078,-1.0,-1.0,0.3176470588235294,0.6316571022766239,0.6316571022766239,F71-shaie@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
