ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
3757,11856,0.4133663366336633,0.6666666666666666,0.156891495601173,27,7,19,0,2,3,9010,-0.75,1.0,1.0,0.125,0.1128856990099961,0.1128856990099961,F71-sebb@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,close
3757,11856,0.4133663366336633,0.3571428571428571,0.3328445747800586,27,7,19,0,2,3,9010,-0.8,1.0,1.0,0.1,0.1128856990099961,0.1128856990099961,F71-sebb@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
3757,11856,0.4133663366336633,0.1428571428571428,0.3284457478005865,27,7,19,0,2,3,9010,-0.8,1.0,1.0,0.1,0.1128856990099961,0.1128856990099961,F71-sebb@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
2605,8614,0.3009708737864077,1.0,0.9666666666666668,8,1,106,0,3,1,5768,-0.5535714285714286,1.0,1.0,0.2142857142857142,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,REC_CATCH_EXCEPTION,STYLE,close
4706,13761,0.1451612903225806,1.0,0.3517241379310344,22,12,1437,2,2,6,4118,0.6,1.0,0.3333333333333333,0.8,0.0957247003602361,0.0957247003602361,F71-sebb@apache.org,F3-NA,F15-NA,DM_EXIT,BAD_PRACTICE,close
4706,13761,0.1451612903225806,0.4137931034482758,0.9060344827586206,22,12,1437,2,2,6,8778,-0.75,-1.0,0.3333333333333333,0.125,0.1128856990099961,0.1128856990099961,F71-sebb@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
4706,13761,0.1451612903225806,1.0,0.2689655172413793,22,12,1437,2,3,6,10915,0.4375,0.0,0.3333333333333333,0.71875,0.1677679897339876,0.1677679897339876,F71-woolfel@apache.org,F3-String,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,open
4706,13761,0.1451612903225806,1.0,0.8724137931034482,22,12,1437,2,3,6,606,0.0,1.0,0.3333333333333333,0.5,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,UC_USELESS_CONDITION,STYLE,close
4706,13761,0.1451612903225806,1.0,0.8577586206896551,22,12,1437,2,3,6,10915,0.4375,0.0,0.3333333333333333,0.71875,0.1677679897339876,0.1677679897339876,F71-woolfel@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,open
2604,8608,0.4857142857142857,1.0,0.5087719298245614,1,24,41,2,3,21,5762,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
4226,12838,0.4545454545454545,0.6666666666666666,0.8909774436090225,6,24,119,2,3,21,9010,-0.1,-0.5,-1.0,0.45,0.0957247003602361,0.0957247003602361,F71-sebb@apache.org,F3-NA,F15-NA,NM_CONFUSING,BAD_PRACTICE,open
3608,11455,0.2550335570469799,1.0,0.1981132075471698,14,24,50,2,3,21,4950,0.6666666666666666,0.0,-0.3333333333333333,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3304,10273,1.096774193548387,1.0,0.4520547945205479,2,24,135,2,3,21,10915,0.6666666666666666,0.0,1.0,0.8333333333333334,0.4338654477991909,0.4338654477991909,F71-sebb@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,open
3304,10273,0.675,0.6867469879518072,0.3844155844155844,19,24,21,2,1,21,9330,0.1272727272727272,1.0,1.0,0.5636363636363636,0.00039396490154065936,0.00039396490154065936,F71-sebb@apache.org,F3-String,F15-NA,DM_DEFAULT_ENCODING,I18N,close
3304,10273,0.675,0.3,0.5194805194805194,19,24,21,2,1,21,9330,0.1272727272727272,1.0,1.0,0.5636363636363636,0.00039396490154065936,0.00039396490154065936,F71-sebb@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,close
3304,10273,0.675,0.8333333333333334,0.5688311688311688,19,24,21,2,3,21,9330,-0.1,0.5,1.0,0.45,0.0957247003602361,0.0957247003602361,F71-sebb@apache.org,F3-String,F15-NA,NM_CONFUSING,BAD_PRACTICE,close
